GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
ANKRD20A4P	132	RELAPSE	2.12057393121	-7	-0.0745469533651	0.351978841671362
FTSJ3	23	RELAPSE	1.36172783602	-6	-0.334419039071	0.352300517716317
NACAD	40	RELAPSE	1.60205999133	-5	-0.169925001442	0.354335999442446
WNT7A	30	RELAPSE	1.47712125472	4	0.206450877467	0.355531532718345
ATAD2	31	RELAPSE	1.49136169383	4	0.199308808223	0.358313473019572
SMIM22	6	RELAPSE	0.778151250384	-6	-1	0.358626670734916
MINK1	34	RELAPSE	1.53147891704	6	0.280107919193	0.358626670734916
LOC107985556	102	RELAPSE	2.00860017176	6	0.0874628412503	0.361310428526179
PEG3	19	RELAPSE	1.27875360095	4	0.341036917835	0.361310428526179
MEN1	25	RELAPSE	1.39794000867	-7	-0.356143810225	0.363054155916462
SIMC1	57	RELAPSE	1.75587485567	5	0.132450296024	0.364838925399135
IGLJ2	3	RELAPSE	0.47712125472	-3	-1	0.371093369522698
SDHD	1	RELAPSE	0	-3	-2	0.371093369522698
LINC02203	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.371093369522698
C9orf57	1	RELAPSE	0	-3	-2	0.371093369522698
PRR14L	4	RELAPSE	0.602059991328	3	2	0.371093369522698
NPIPB7	16	RELAPSE	1.20411998266	3	0.299560281859	0.371093369522698
D2HGDH	1	RELAPSE	0	-3	-2	0.371093369522698
APBA3	1	RELAPSE	0	-5	-2.58496250072	0.371093369522698
SLC41A3	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.371093369522698
SLC9B1	111	RELAPSE	2.04532297879	-4	-0.0510741845943	0.371093369522698
KRTAP5-3	24	RELAPSE	1.38021124171	-3	-0.169925001442	0.371093369522698
TRIM41	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.371093369522698
SUMF1	1	RELAPSE	0	-3	-2	0.371093369522698
NLRC3	1	RELAPSE	0	-3	-2	0.371093369522698
SMAD6	8	RELAPSE	0.903089986992	3	0.678071905113	0.374062797490883
CDCA8	7	RELAPSE	0.845098040014	-3	-0.51457317283	0.374062797490883
PCDH15	24	RELAPSE	1.38021124171	3	0.192645077942	0.374062797490883
NPAS2	5	RELAPSE	0.698970004336	3	1.32192809489	0.374062797490883
PRPF40B	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.374062797490883
TMEM205	6	RELAPSE	0.778151250384	-3	-0.584962500721	0.374062797490883
ANKRD26	12	RELAPSE	1.07918124605	3	0.415037499279	0.374062797490883
LDLRAD2	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.374062797490883
PKD2	22	RELAPSE	1.34242268082	3	0.211504105194	0.374062797490883
ISYNA1	3	RELAPSE	0.47712125472	-3	-1	0.374062797490883
LRRC55	6	RELAPSE	0.778151250384	3	1	0.374062797490883
TMCO2	10	RELAPSE	1	3	0.51457317283	0.374062797490883
SOX21	17	RELAPSE	1.23044892138	4	0.387023123109	0.374062797490883
MSANTD2	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.374062797490883
NDUFS3	7	RELAPSE	0.845098040014	4	1.22239242134	0.374062797490883
FAM104B	35	RELAPSE	1.54406804435	-3	-0.118644496499	0.374062797490883
QRICH2	11	RELAPSE	1.04139268516	3	0.459431618637	0.374062797490883
YBX3	20	RELAPSE	1.30102999566	-4	-0.263034405834	0.374062797490883
TSNARE1	17	RELAPSE	1.23044892138	-3	-0.234465253637	0.374062797490883
SCNN1D	16	RELAPSE	1.20411998266	3	0.299560281859	0.374062797490883
DEK	30	RELAPSE	1.47712125472	-3	-0.13750352375	0.374062797490883
PRB1	15	RELAPSE	1.17609125906	-4	-0.341036917835	0.374062797490883
BCL11A	12	RELAPSE	1.07918124605	3	0.415037499279	0.374062797490883
SOX12	6	RELAPSE	0.778151250384	3	1	0.374062797490883
GGN	3	RELAPSE	0.47712125472	-3	-1	0.374062797490883
ADGRB2	7	RELAPSE	0.845098040014	3	0.807354922058	0.374062797490883
SUFU	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.374062797490883
YIPF2	15	RELAPSE	1.17609125906	-3	-0.263034405834	0.374062797490883
NOXO1	11	RELAPSE	1.04139268516	3	0.459431618637	0.374062797490883
RNF225	21	RELAPSE	1.32221929473	3	0.222392421336	0.374062797490883
ERCC6	18	RELAPSE	1.2552725051	4	0.362570079385	0.374062797490883
PTHLH	9	RELAPSE	0.954242509439	3	0.584962500721	0.374062797490883
FAM110D	2	RELAPSE	0.301029995664	-4	-1.58496250072	0.374062797490883
POM121	30	RELAPSE	1.47712125472	4	0.206450877467	0.374062797490883
P3H2	8	RELAPSE	0.903089986992	-4	-0.584962500721	0.374062797490883
NAV1	16	RELAPSE	1.20411998266	3	0.299560281859	0.374062797490883
FNBP4	18	RELAPSE	1.2552725051	-5	-0.353636954615	0.37749108291979
HOXD13	18	RELAPSE	1.2552725051	4	0.362570079385	0.377821637100064
DNAJC1	20	RELAPSE	1.30102999566	4	0.321928094887	0.377821637100064
CIC	62	RELAPSE	1.7923916895	5	0.121306296222	0.384100713635483
FBXO11	24	RELAPSE	1.38021124171	4	0.263034405834	0.384576634308323
GNAS	18	RELAPSE	1.2552725051	4	0.362570079385	0.385881758660254
FMN2	52	RELAPSE	1.71600334363	4	0.11547721742	0.385881758660254
LOC105379752	46	RELAPSE	1.66275783168	-3	-0.0911478880582	0.388323228978925
FH	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.391063647940516
RRP8	7	RELAPSE	0.845098040014	-3	-0.51457317283	0.392948678935434
TCHH	34	RELAPSE	1.53147891704	6	0.280107919193	0.394365004443306
POU3F3	66	RELAPSE	1.81954393554	6	0.13750352375	0.39548156745944
C13orf46	41	RELAPSE	1.61278385672	-12	-0.370368449945	0.396332761461655
DIP2A	8	RELAPSE	0.903089986992	-4	-0.584962500721	0.400705913522517
SLC35F5	16	RELAPSE	1.20411998266	-4	-0.321928094887	0.400705913522517
TPSAB1	36	RELAPSE	1.55630250077	5	0.215728691055	0.403110114310859
HOXA10	10	RELAPSE	1	3	0.51457317283	0.407016027271374
TACC2	10	RELAPSE	1	4	0.736965594166	0.407016027271374
NPR1	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.407016027271374
PCARE	14	RELAPSE	1.14612803568	4	0.48542682717	0.407016027271374
MEX3D	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.407016027271374
DYRK1A	19	RELAPSE	1.27875360095	-3	-0.211504105194	0.407016027271374
MCL1	16	RELAPSE	1.20411998266	6	0.678071905113	0.407016027271374
PRM3	17	RELAPSE	1.23044892138	3	0.280107919193	0.407016027271374
KIAA0754	7	RELAPSE	0.845098040014	3	0.807354922058	0.407016027271374
CHRNG	9	RELAPSE	0.954242509439	4	0.847996906555	0.407016027271374
ARHGEF10L	18	RELAPSE	1.2552725051	5	0.469485283301	0.407016027271374
DDX51	4	RELAPSE	0.602059991328	-4	-1	0.407016027271374
PCDHA7	12	RELAPSE	1.07918124605	4	0.584962500721	0.407016027271374
TRIM55	18	RELAPSE	1.2552725051	4	0.362570079385	0.407016027271374
NKTR	11	RELAPSE	1.04139268516	3	0.459431618637	0.407016027271374
TRMT10C	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.407016027271374
PABPN1	7	RELAPSE	0.845098040014	-5	-0.777607578664	0.407016027271374
ZC3H4	17	RELAPSE	1.23044892138	4	0.387023123109	0.407016027271374
ERCC2	11	RELAPSE	1.04139268516	3	0.459431618637	0.407016027271374
ZNF443	7	RELAPSE	0.845098040014	3	0.807354922058	0.407016027271374
NFIX	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.407016027271374
SERINC5	24	RELAPSE	1.38021124171	-4	-0.222392421336	0.407625947702781
TSHZ3	35	RELAPSE	1.54406804435	-3	-0.118644496499	0.407625947702781
NACC2	17	RELAPSE	1.23044892138	3	0.280107919193	0.407625947702781
KRTAP4-5	17	RELAPSE	1.23044892138	3	0.280107919193	0.407625947702781
POU2F2	33	RELAPSE	1.51851393988	-3	-0.125530882084	0.407625947702781
PCDHA3	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.407625947702781
CCND1	18	RELAPSE	1.2552725051	-3	-0.222392421336	0.407625947702781
KRT18	180	RELAPSE	2.2552725051	-4	-0.0317088597273	0.407625947702781
MTFR1	3	RELAPSE	0.47712125472	-3	-1	0.407625947702781
RGS12	42	RELAPSE	1.6232492904	-3	-0.0995356735509	0.407625947702781
PIK3R1	8	RELAPSE	0.903089986992	3	0.678071905113	0.407625947702781
SULF2	3	RELAPSE	0.47712125472	-4	-1.22239242134	0.409846729368463
NPIPB2	29	RELAPSE	1.4623979979	-4	-0.186413124231	0.409846729368463
MMP17	31	RELAPSE	1.49136169383	4	0.199308808223	0.409846729368463
KDM6B	8	RELAPSE	0.903089986992	4	1	0.409846729368463
ZNF526	4	RELAPSE	0.602059991328	-4	-1	0.409846729368463
GRAMD1B	10	RELAPSE	1	4	0.736965594166	0.409846729368463
MTSS2	9	RELAPSE	0.954242509439	-7	-0.830074998558	0.409846729368463
SOGA3	2	RELAPSE	0.301029995664	-4	-1.58496250072	0.409846729368463
TNRC18	85	RELAPSE	1.92941892571	9	0.161463422694	0.410535745169721
OR6B2	13	RELAPSE	1.11394335231	3	0.378511623254	0.414216178242525
CLIC6	15	RELAPSE	1.17609125906	-5	-0.415037499279	0.414216178242525
USP9X	5	RELAPSE	0.698970004336	3	1.32192809489	0.414216178242525
DSPP	104	RELAPSE	2.0170333393	11	0.161280907033	0.415174369549489
MAMLD1	52	RELAPSE	1.71600334363	4	0.11547721742	0.416930288071193
RABL6	28	RELAPSE	1.44715803134	6	0.34792330342	0.422678074170635
CHST15	19	RELAPSE	1.27875360095	13	1.66296501272	0.422678074170635
IGHV3-43	54	RELAPSE	1.73239375982	4	0.111031312389	0.422678074170635
IQSEC1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.423710797166793
ZEB1	16	RELAPSE	1.20411998266	2	0.192645077942	0.423710797166793
HMGB2	18	RELAPSE	1.2552725051	2	0.169925001442	0.423710797166793
SPRED1	1	RELAPSE	0	-2	-1.58496250072	0.423710797166793
XIRP1	18	RELAPSE	1.2552725051	2	0.169925001442	0.423710797166793
TBL3	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
PKDREJ	4	RELAPSE	0.602059991328	2	1	0.423710797166793
ERFL	2	RELAPSE	0.301029995664	-2	-1	0.423710797166793
GTPBP6	4	RELAPSE	0.602059991328	2	1	0.423710797166793
ATXN2L	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
SYNDIG1	15	RELAPSE	1.17609125906	2	0.206450877467	0.423710797166793
VASN	17	RELAPSE	1.23044892138	2	0.180572245642	0.423710797166793
TUBG2	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.423710797166793
PAGR1	2	RELAPSE	0.301029995664	-2	-1	0.423710797166793
TECPR1	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
CDH22	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.423710797166793
BRD7	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.423710797166793
NFE2	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
KCNQ5	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.423710797166793
PSD	7	RELAPSE	0.845098040014	2	0.48542682717	0.423710797166793
CTDP1	13	RELAPSE	1.11394335231	2	0.241008099504	0.423710797166793
RAB3IL1	1	RELAPSE	0	-2	-1.58496250072	0.423710797166793
NAP1L5	24	RELAPSE	1.38021124171	2	0.125530882084	0.423710797166793
EMC7	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.423710797166793
SRPX	13	RELAPSE	1.11394335231	2	0.241008099504	0.423710797166793
JMY	4	RELAPSE	0.602059991328	2	1	0.423710797166793
COL27A1	10	RELAPSE	1	2	0.321928094887	0.423710797166793
A1CF	23	RELAPSE	1.36172783602	-2	-0.120294233718	0.423710797166793
CIR1	18	RELAPSE	1.2552725051	2	0.169925001442	0.423710797166793
CHD7	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.423710797166793
MIEF2	17	RELAPSE	1.23044892138	2	0.180572245642	0.423710797166793
DLG5	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
UBE4B	1	RELAPSE	0	-2	-1.58496250072	0.423710797166793
TROAP	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.423710797166793
DNAJC6	4	RELAPSE	0.602059991328	2	1	0.423710797166793
OR4K3	4	RELAPSE	0.602059991328	2	1	0.423710797166793
UTF1	10	RELAPSE	1	2	0.321928094887	0.423710797166793
GP6	10	RELAPSE	1	-2	-0.263034405834	0.423710797166793
TIMD4	2	RELAPSE	0.301029995664	-2	-1	0.423710797166793
HNF4A	10	RELAPSE	1	-2	-0.263034405834	0.423710797166793
ERG	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
DHRS4	7	RELAPSE	0.845098040014	2	0.48542682717	0.423710797166793
HDGFL1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.423710797166793
PTPRCAP	10	RELAPSE	1	-2	-0.263034405834	0.423710797166793
HOXA1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.423710797166793
MSH5	8	RELAPSE	0.903089986992	2	0.415037499279	0.423710797166793
CNGB1	17	RELAPSE	1.23044892138	2	0.180572245642	0.423710797166793
SURF2	19	RELAPSE	1.27875360095	2	0.160464672193	0.423710797166793
PDPR	28	RELAPSE	1.44715803134	2	0.106915203917	0.423710797166793
IGHV7-81	4	RELAPSE	0.602059991328	-4	-1	0.423710797166793
AGFG2	8	RELAPSE	0.903089986992	2	0.415037499279	0.423710797166793
BMP2K	43	RELAPSE	1.63346845558	-2	-0.0655883416276	0.423710797166793
EIF5	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.423710797166793
IK	23	RELAPSE	1.36172783602	2	0.131244533278	0.423710797166793
NDUFS7	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
PI4K2B	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.423710797166793
EMC10	9	RELAPSE	0.954242509439	2	0.362570079385	0.423710797166793
GRIP2	17	RELAPSE	1.23044892138	2	0.180572245642	0.423710797166793
MRPL43	4	RELAPSE	0.602059991328	2	1	0.423710797166793
RMDN1	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.423710797166793
KIAA1109	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
LMLN	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
GSX2	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.423710797166793
ALG13	4	RELAPSE	0.602059991328	2	1	0.423710797166793
WDR88	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.423710797166793
HGFAC	20	RELAPSE	1.30102999566	-2	-0.13750352375	0.423710797166793
CNTN5	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.423710797166793
CCDC3	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
HS6ST3	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
USF3	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.423710797166793
REC8	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.423710797166793
CC2D1B	10	RELAPSE	1	-2	-0.263034405834	0.423710797166793
PPP2R5D	4	RELAPSE	0.602059991328	2	1	0.423710797166793
A2M	26	RELAPSE	1.41497334797	2	0.11547721742	0.423710797166793
WIPF1	4	RELAPSE	0.602059991328	2	1	0.423710797166793
RAD51C	4	RELAPSE	0.602059991328	2	1	0.423710797166793
MLLT1	15	RELAPSE	1.17609125906	2	0.206450877467	0.423710797166793
SLC22A9	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.423710797166793
LOC107985687	10	RELAPSE	1	2	0.321928094887	0.423710797166793
TMEM80	1	RELAPSE	0	-2	-1.58496250072	0.423710797166793
SMO	16	RELAPSE	1.20411998266	2	0.192645077942	0.423710797166793
GUCY1A2	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
CARMIL1	15	RELAPSE	1.17609125906	2	0.206450877467	0.423710797166793
RBM24	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
HNRNPUL2	12	RELAPSE	1.07918124605	2	0.263034405834	0.423710797166793
LEKR1	13	RELAPSE	1.11394335231	2	0.241008099504	0.423710797166793
AVL9	4	RELAPSE	0.602059991328	2	1	0.423710797166793
GGT6	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
DIAPH1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.423710797166793
KRT16	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.423710797166793
CAPNS1	6	RELAPSE	0.778151250384	2	0.584962500721	0.423710797166793
KLHL29	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
WDR33	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.423710797166793
TNRC6C	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.423710797166793
SLC25A27	1	RELAPSE	0	-2	-1.58496250072	0.423710797166793
PPP1R1C	8	RELAPSE	0.903089986992	2	0.415037499279	0.423710797166793
KASH5	19	RELAPSE	1.27875360095	2	0.160464672193	0.423710797166793
MMP1	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.423710797166793
SFTPA2	17	RELAPSE	1.23044892138	2	0.180572245642	0.423710797166793
TSPAN4	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.423710797166793
CPA5	4	RELAPSE	0.602059991328	2	1	0.423710797166793
ZFC3H1	13	RELAPSE	1.11394335231	2	0.241008099504	0.423710797166793
TMED3	5	RELAPSE	0.698970004336	2	0.736965594166	0.423710797166793
ELF3	7	RELAPSE	0.845098040014	2	0.48542682717	0.423710797166793
OPLAH	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
UNCX	21	RELAPSE	1.32221929473	3	0.222392421336	0.429017174541798
PRKN	15	RELAPSE	1.17609125906	3	0.321928094887	0.429017174541798
FZD1	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.429017174541798
VWF	11	RELAPSE	1.04139268516	3	0.459431618637	0.429017174541798
CEP250	14	RELAPSE	1.14612803568	-3	-0.280107919193	0.429017174541798
VAMP3	18	RELAPSE	1.2552725051	3	0.263034405834	0.429017174541798
GTF3C5	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.429017174541798
ESPNL	9	RELAPSE	0.954242509439	3	0.584962500721	0.429017174541798
SET	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.429076077202271
CUX1	25	RELAPSE	1.39794000867	7	0.473931188332	0.429076077202271
PEG10	13	RELAPSE	1.11394335231	-4	-0.387023123109	0.429906175065904
BSN	16	RELAPSE	1.20411998266	4	0.415037499279	0.429906175065904
SCRIB	30	RELAPSE	1.47712125472	4	0.206450877467	0.429906175065904
NKD2	27	RELAPSE	1.43136376416	-4	-0.199308808223	0.429906175065904
TRDN	15	RELAPSE	1.17609125906	6	0.736965594166	0.429906175065904
MACF1	13	RELAPSE	1.11394335231	4	0.530514716699	0.429906175065904
FOXA1	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.434413925669076
ACTG1	17	RELAPSE	1.23044892138	10	1.28010791919	0.434949084930056
MED15	58	RELAPSE	1.76342799356	5	0.130060540564	0.43704571362831
MNX1	21	RELAPSE	1.32221929473	3	0.222392421336	0.437406442902359
SIX3	20	RELAPSE	1.30102999566	3	0.234465253637	0.437406442902359
HIVEP2	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.437406442902359
DDX11	34	RELAPSE	1.53147891704	-3	-0.121990524379	0.437406442902359
FN1	9	RELAPSE	0.954242509439	3	0.584962500721	0.437406442902359
OTOP1	36	RELAPSE	1.55630250077	3	0.125530882084	0.437406442902359
SLC39A5	9	RELAPSE	0.954242509439	-5	-0.637429920615	0.437406442902359
CILP2	14	RELAPSE	1.14612803568	-4	-0.362570079385	0.437406442902359
TIMELESS	22	RELAPSE	1.34242268082	3	0.211504105194	0.437406442902359
L1TD1	23	RELAPSE	1.36172783602	-3	-0.176877762084	0.437406442902359
HTATSF1	9	RELAPSE	0.954242509439	-4	-0.530514716699	0.437406442902359
KCTD17	13	RELAPSE	1.11394335231	-4	-0.387023123109	0.437406442902359
KIR2DL4	111	RELAPSE	2.04532297879	7	0.093976148209	0.43781973774422
TRBV7-4	66	RELAPSE	1.81954393554	4	0.0901978089716	0.440266282337142
TPTE2	38	RELAPSE	1.57978359662	-4	-0.144389909335	0.440266282337142
LOC105369535	89	RELAPSE	1.94939000664	-10	-0.153623189113	0.442770873987768
ANKRD11	42	RELAPSE	1.6232492904	-7	-0.222392421336	0.44572929760466
FOXL2	15	RELAPSE	1.17609125906	3	0.321928094887	0.453695299703929
TCF7L2	27	RELAPSE	1.43136376416	7	0.432959407276	0.453695299703929
HTT	29	RELAPSE	1.4623979979	7	0.39854937649	0.454134848691023
JARID2	17	RELAPSE	1.23044892138	-4	-0.304854581528	0.454134848691023
ZNF93	10	RELAPSE	1	5	1	0.456821057871969
FAM118A	79	RELAPSE	1.89762709129	-4	-0.0712586831698	0.456821057871969
CD93	21	RELAPSE	1.32221929473	4	0.304854581528	0.456821057871969
FNDC1	35	RELAPSE	1.54406804435	6	0.271302021817	0.458718558725022
HGC6.3	204	RELAPSE	2.30963016743	-6	-0.0418201756946	0.461838018150638
SCAF11	16	RELAPSE	1.20411998266	-3	-0.247927513444	0.464435020475614
BAP1	15	RELAPSE	1.17609125906	4	0.447458976971	0.467671403904174
NUMBL	49	RELAPSE	1.69019608003	-6	-0.166649869409	0.467671403904174
MAGEC1	135	RELAPSE	2.1303337685	-5	-0.0524674198941	0.467671403904174
PRG4	39	RELAPSE	1.59106460703	6	0.241008099504	0.476422052701023
ZDHHC11	31	RELAPSE	1.49136169383	-3	-0.133266530863	0.477289340269431
RXRA	12	RELAPSE	1.07918124605	4	0.584962500721	0.477289340269431
SRRM2	31	RELAPSE	1.49136169383	-4	-0.175086706558	0.477536356531021
ZBTB4	26	RELAPSE	1.41497334797	-6	-0.299560281859	0.477536356531021
SON	6	RELAPSE	0.778151250384	-3	-0.584962500721	0.479500122186953
GOLGA6L6	108	RELAPSE	2.03342375549	8	0.111031312389	0.480595179353651
KIR3DL3	62	RELAPSE	1.7923916895	-9	-0.195550809118	0.481140155223746
ITGAE	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.482055973662212
AP3S1	22	RELAPSE	1.34242268082	-3	-0.184424571137	0.482055973662212
FBRSL1	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.482055973662212
KHDC4	27	RELAPSE	1.43136376416	3	0.169925001442	0.482055973662212
GIGYF1	37	RELAPSE	1.56820172407	3	0.121990524379	0.482055973662212
LZTR1	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.482055973662212
PHLPP1	19	RELAPSE	1.27875360095	-3	-0.211504105194	0.482055973662212
IGHV4-28	44	RELAPSE	1.64345267649	3	0.101879614019	0.482055973662212
LOC105378260	67	RELAPSE	1.8260748027	7	0.159198594849	0.48222504475604
IGHJ6	21	RELAPSE	1.32221929473	2	0.144389909335	0.484018354704782
CXXC1	17	RELAPSE	1.23044892138	2	0.180572245642	0.484018354704782
DMTN	8	RELAPSE	0.903089986992	2	0.415037499279	0.484018354704782
WDR70	12	RELAPSE	1.07918124605	2	0.263034405834	0.484018354704782
HAMP	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.484018354704782
CACNA1S	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.484018354704782
PQBP1	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.484018354704782
SIRT1	7	RELAPSE	0.845098040014	2	0.48542682717	0.484018354704782
KANK4	10	RELAPSE	1	2	0.321928094887	0.484018354704782
RASSF1	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.484018354704782
METAP2	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.484018354704782
FHDC1	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.484018354704782
LRRC59	14	RELAPSE	1.14612803568	2	0.222392421336	0.484018354704782
DLG3	9	RELAPSE	0.954242509439	2	0.362570079385	0.484018354704782
SCARF1	9	RELAPSE	0.954242509439	2	0.362570079385	0.484018354704782
ZFYVE28	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.484018354704782
ZNF492	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.484018354704782
CRYBG1	16	RELAPSE	1.20411998266	2	0.192645077942	0.484018354704782
CRYBG2	35	RELAPSE	1.54406804435	2	0.0848888975865	0.484018354704782
HNRNPA0	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.484018354704782
COL17A1	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.484018354704782
TRAF3IP1	21	RELAPSE	1.32221929473	-2	-0.131244533278	0.484018354704782
C22orf42	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.484018354704782
ECI2	4	RELAPSE	0.602059991328	2	1	0.484018354704782
QDPR	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.484018354704782
TTLL8	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.484018354704782
DGKZ	22	RELAPSE	1.34242268082	-2	-0.125530882084	0.484018354704782
NTNG1	7	RELAPSE	0.845098040014	2	0.48542682717	0.484018354704782
MMEL1	35	RELAPSE	1.54406804435	2	0.0848888975865	0.484018354704782
REN	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.484018354704782
C16orf96	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.484018354704782
ZNF185	23	RELAPSE	1.36172783602	2	0.131244533278	0.484018354704782
SUSD2	9	RELAPSE	0.954242509439	2	0.362570079385	0.484018354704782
TNFRSF10C	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.484018354704782
OAF	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.484018354704782
IVL	31	RELAPSE	1.49136169383	2	0.0962153152593	0.484018354704782
TENT4A	20	RELAPSE	1.30102999566	-2	-0.13750352375	0.484018354704782
LILRA6	39	RELAPSE	1.59106460703	-2	-0.0721497857558	0.484018354704782
COL5A1	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.484018354704782
ERCC3	31	RELAPSE	1.49136169383	-2	-0.0901978089716	0.484018354704782
INTS3	6	RELAPSE	0.778151250384	2	0.584962500721	0.484018354704782
BEAN1	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.484018354704782
XKR4	10	RELAPSE	1	-2	-0.263034405834	0.484018354704782
CHGB	21	RELAPSE	1.32221929473	-2	-0.131244533278	0.484018354704782
TATDN2	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.484018354704782
RNF145	37	RELAPSE	1.56820172407	3	0.121990524379	0.489830906247588
USP43	5	RELAPSE	0.698970004336	3	1.32192809489	0.490152960415825
SUPT6H	34	RELAPSE	1.53147891704	-3	-0.121990524379	0.490152960415825
NEFL	20	RELAPSE	1.30102999566	3	0.234465253637	0.490152960415825
ARL6IP4	18	RELAPSE	1.2552725051	-3	-0.222392421336	0.490152960415825
XYLT1	10	RELAPSE	1	-3	-0.378511623254	0.490314319669069
GPAT2	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.492190117633379
GATA3	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.492190117633379
IGHV2-70D	125	RELAPSE	2.09691001301	-4	-0.0454429707612	0.494299714013027
MAML3	62	RELAPSE	1.7923916895	5	0.121306296222	0.495085756260069
OR2T2	17	RELAPSE	1.23044892138	4	0.387023123109	0.496242474444263
JPH2	3	RELAPSE	0.47712125472	-7	-1.73696559417	0.498224853418339
KDM2B	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.507144124275593
DTX1	21	RELAPSE	1.32221929473	-4	-0.251538766996	0.509902917477003
